"MarketID","StationID","UniqueIdentifier","CallSign","StationName","Location","GMTOffset","Website","PrimaryLanguage","TimeZoneIdentifier","MediaStationID","AllowMediaDownload","IsUnicode","DateAdded","MarketName","Country","Active","Latitude","Longitude"
"1119","9230","AURADABC1233","
      ","1233 ABC Newcastle","Sydney, Australia","10","
      ","en-us","AUS Eastern Standard Time","9230","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11605","AURADABCWESTPLAINS","
      ","ABC Western Plains","Dubbo, New South Wales","10","
      ","en-us","AUS Eastern Standard Time","11605","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11610","AURADABCGOULBURN","
      ","ABC Goulburn Murray","Albury, Victoria","10","
      ","en-us","AUS Eastern Standard Time","11610","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11850","AURADABCMIDNORTHCOAST","ABC","ABC Mid North Coast NSW Radio","Port Macquarie, AU","10","
      ","en-us","AUS Eastern Standard Time","11850","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11880","AUNTLNBN","
      ","NBN Newcastle","Newcastle","10","
      ","en-us","AUS Eastern Standard Time","11880","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11890","AURADABCUPPERHUNTER","
      ","ABC Upper Hunter AM","Muswellbrook","10","
      ","en-us","AUS Eastern Standard Time","11890","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11895","AUPQQNBN","
      ","NBN Port Macquarie","Port Macquarie","10","
      ","en-us","AUS Eastern Standard Time","11895","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11905","AUWGAWIN","
      ","WIN TV Wagga Wagga","Wagga Wagga","10","
      ","en-us","AUS Eastern Standard Time","11905","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11910","AURADABCRIVERINA","
      ","ABC Riverina FM","Wagga Wagga","10","
      ","en-us","AUS Eastern Standard Time","11910","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11915","AURADABCBROKENHILL","
      ","ABC Broken Hill AM","Broken Hill","9","
      ","en-us","Cen. Australia Standard Time","11915","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11920","AUBHQCROSSGTS","
      ","Southern Cross GTS/BKN","Broken Hill","9","
      ","en-us","Cen. Australia Standard Time","11920","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11925","AUBHQCROSS","
      ","Southern Cross Broken Hill","Broken Hill","9","
      ","en-us","Cen. Australia Standard Time","11925","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11930","AURADABCNENW","
      ","ABC New England North West AM","Tamworth","10","
      ","en-us","AUS Eastern Standard Time","11930","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11935","AUTMWNBN","
      ","NBN Tamworth","Tamworth","10","
      ","en-us","AUS Eastern Standard Time","11935","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11945","AURADABCILLAWARRA","
      ","ABC Illawarra","Wollongong","10","
      ","en-us","AUS Eastern Standard Time","11945","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11950","AUWOLWIN","
      ","WIN TV Wollongong","Wollongong","10","
      ","en-us","AUS Eastern Standard Time","11950","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11955","AURADABCCOFFSCOAST","
      ","ABC Coffs Coast FM","Coffs Harbour","10","
      ","en-us","AUS Eastern Standard Time","11955","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11965","AUCFSNBN","
      ","NBN Coffs Harbour","Coffs Harbour","10","
      ","en-us","AUS Eastern Standard Time","11965","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11970","AURADABCSOUTHEASTNSW","
      ","ABC South East NSW","Bega","10","
      ","en-us","AUS Eastern Standard Time","11970","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11975","AURADABCNORTHCOASTNSW","
      ","ABC North Coast NSW","Lismore","10","
      ","en-us","AUS Eastern Standard Time","11975","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","11980","AUABXWIN","
      ","WIN TV Albury","Albury","10","
      ","en-us","AUS Eastern Standard Time","11980","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","12100","AUDBOWIN","
      ","WIN TV Dubbo","Dubbo","10","
      ","en-us","AUS Eastern Standard Time","12100","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","12240","AURADABCCENTRALCOASTNSW","
      ","ABC Central Coast NSW","Gosford","10","
      ","en-us","AUS Eastern Standard Time","12240","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","12245","AUGOSNBN","
      ","NBN Gosford","Gosford","10","
      ","en-us","AUS Eastern Standard Time","12245","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","12300","AUOAGWIN","
      ","WIN TV Orange","Orange","10","
      ","en-us","AUS Eastern Standard Time","12300","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","12310","AURADABCCENTRALWESTNSW","
      ","ABC Central West NSW AM","Orange","10","
      ","en-us","AUS Eastern Standard Time","12310","1","0","10/5/2016 10:58:36 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","14440","AUWOL9","
      ","Nine Wollongong","Wollongong, NSW","10","
      ","en-us","AUS Eastern Standard Time","14440","1","0","1/30/2017 11:14:38 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","14445","AUDBO9","
      ","Nine Dubbo","Dubbo, NSW","10","
      ","en-us","AUS Eastern Standard Time","14445","1","0","1/30/2017 11:15:54 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15805","AURAD2VLY","2VLY","Power FM Hunter Valley","Muswellbrook","10","
      ","en-us","AUS Eastern Standard Time","15805","1","0","8/31/2017 9:30:10 PM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15810","AURAD2WSK","2WSK","Power FM Nowra","Nowra, NSW","10","
      ","en-us","AUS Eastern Standard Time","15810","1","0","8/31/2017 9:56:40 PM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15820","AULSYWIN","
      ","WIN TV Lismore","Lismore, NSW","10","
      ","en-us","AUS Eastern Standard Time","15820","1","0","9/6/2017 10:20:10 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15835","AURAD2EC","2EC","2EC East Coast Radio","Bega, NSW","10","
      ","en-us","AUS Eastern Standard Time","15835","1","0","9/7/2017 9:19:30 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15840","AURAD2EEE","2EEE","Power FM Bega Bay","Bega, NSW","10","
      ","en-us","AUS Eastern Standard Time","15840","1","0","9/7/2017 9:21:32 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15845","AURAD2GN","2GN","Forever Classic 2GN","Goulburn, NSW","10","
      ","en-us","AUS Eastern Standard Time","15845","1","0","9/7/2017 9:34:06 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15850","AURAD2SNO","2SNO","Eagle FM 93.5 2SNO","Goulburn, NSW","10","
      ","en-us","AUS Eastern Standard Time","15850","1","0","9/7/2017 9:37:04 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15855","AURAD2NM","2NM","981 2NM","Muswellbrook, NSW","10","
      ","en-us","AUS Eastern Standard Time","15855","1","0","9/7/2017 9:57:02 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15860","AURAD2ST","2ST","Radio 2ST","Nowra, NSW","10","
      ","en-us","AUS Eastern Standard Time","15860","1","0","9/7/2017 9:58:17 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"1119","15865","AURAD2UUL","2UUL","96.5 Wave FM","Wollongong, NSW","10","
      ","en-us","AUS Eastern Standard Time","15865","1","0","9/7/2017 9:59:26 AM","New South Wales Regional, Australia","AU","True","-34.594215","147.372612"
"112","2345","WQAD","WQAD","WQAD-DAV (ABC)","Moline, IL","-6","
      ","en-us","Central Standard Time","2345","1","0","10/5/2016 10:58:36 AM","Davenport, IA","US","True","41.520206","-90.583624"
"112","2350","WHBF","WHBF","WHBF-DAV (CBS)","Rock Island, IL","-6","
      ","en-us","Central Standard Time","2350","1","0","10/5/2016 10:58:36 AM","Davenport, IA","US","True","41.520206","-90.583624"
"112","2355","KWQC","KWQC","KWQC-DAV (NBC)","Davenport, IA","-6","
      ","en-us","Central Standard Time","2355","1","0","10/5/2016 10:58:36 AM","Davenport, IA","US","True","41.520206","-90.583624"
"112","2360","KLJB","KLJB","KLJB-DAV (FOX)","Davenport, IA","-6","
      ","en-us","Central Standard Time","2360","1","0","10/5/2016 10:58:36 AM","Davenport, IA","US","True","41.520206","-90.583624"
"1122","9550","STAGEUKRADBBC4","Radio 4 (Stage)","BBC Radio 4","Manchester, England","0","
      ","en-us","GMT Standard Time","9550","1","0","10/5/2016 10:58:36 AM","STT Staging System","US","True","41.277230","-73.125440"
"1122","9895","STAGEITRADRAI1","RADIO1 (Stage)","Rai Radio 1","Milan, Italy","1","
      ","en-us","W. Europe Standard Time","9895","1","0","10/5/2016 10:58:36 AM","STT Staging System","US","True","41.277230","-73.125440"
"1122","9900","STAGEITRADIO24","RADIO24 (Stage)","Radio 24","Milan, Italy","1","
      ","en-us","W. Europe Standard Time","9900","1","0","10/5/2016 10:58:36 AM","STT Staging System","US","True","41.277230","-73.125440"
"1123","10070","BBRADCBC947","
      ","CBC Radio 94.7","The Pine, Saint Michael","-4","
      ","en-us","SA Western Standard Time","10070","1","0","10/5/2016 10:58:36 AM","Barbados","BB","True","13.1667","-59.5500"
"1123","10075","BBRADTHEONE","
      ","The One 98.1","The Pine, Saint Michael","-4","
      ","en-us","SA Western Standard Time","10075","1","0","10/5/2016 10:58:36 AM","Barbados","BB","True","13.1667","-59.5500"
"1123","10080","BBRADVOB","
      ","VOB 92.9","Bridgetown, Saint Michael","-4","
      ","en-us","SA Western Standard Time","10080","1","0","10/5/2016 10:58:36 AM","Barbados","BB","True","13.1667","-59.5500"
"1123","10680","BBCBC","CBC","Caribbean Broadcasting Corporation","The Pine, Saint Michael","-4","
      ","en-us","SA Western Standard Time","10680","1","0","10/5/2016 10:58:36 AM","Barbados","BB","True","13.1667","-59.5500"
"1124","10085","TTRADRED96","
      ","Red 96","Trinidad","-4","
      ","en-us","SA Western Standard Time","10085","1","0","10/5/2016 10:58:36 AM","Trinidad","TT","True","10.6667","-61.5167"
"1124","10105","TTRADWEFM","
      ","WEFM","Trinidad","-4","
      ","en-us","SA Western Standard Time","10105","1","0","10/5/2016 10:58:36 AM","Trinidad","TT","True","10.6667","-61.5167"
"1124","11190","TTTV6","TV6","Television 6","Port of Spain, Trinidad","-4","
      ","en-us","SA Western Standard Time","11190","1","0","10/5/2016 10:58:36 AM","Trinidad","TT","True","10.6667","-61.5167"
"1124","11195","TTCTNT","CTNT","CNC3","Port of Spain, Trinidad","-4","
      ","en-us","SA Western Standard Time","11195","1","0","10/5/2016 10:58:36 AM","Trinidad","TT","True","10.6667","-61.5167"
"1124","11250","TTRADI955FM","
      ","i 955 fm","Port of Spain, Trinidad","-4","
      ","en-us","SA Western Standard Time","11250","1","0","10/5/2016 10:58:36 AM","Trinidad","TT","True","10.6667","-61.5167"
"1126","9240","AURADABC666","
      ","666 ABC Canberra","Canberra, Australia","10","
      ","en-us","AUS Eastern Standard Time","9240","1","0","10/5/2016 10:58:36 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","11760","AURAD1047","
      ","104.7 Canberra","Canberra, Australian Capital Territory","10","
      ","en-us","AUS Eastern Standard Time","11760","1","0","10/5/2016 10:58:36 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","11765","AURADMIX1063","
      ","Mix 106.3","Canberra, Australian Capital Territory","10","
      ","en-us","AUS Eastern Standard Time","11765","1","0","10/5/2016 10:58:36 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","11840","AUCANWIN","WIN","WinTV Canberra","Canberra, AU","10","
      ","en-us","AUS Eastern Standard Time","11840","1","0","10/5/2016 10:58:36 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","11845","AUCANABC1","ABC1","ABC Canberra","Canberra, AU","10","
      ","en-us","AUS Eastern Standard Time","11845","1","0","10/5/2016 10:58:36 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","14435","AUCAN9","
      ","Nine Canberra","Canberra, ACT","10","
      ","en-us","AUS Eastern Standard Time","14435","1","0","1/30/2017 11:05:56 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","15670","AURAD2CC","2CC","2CC Talking Canberra","Canberra, ACT","10","
      ","en-us","AUS Eastern Standard Time","15670","1","0","7/21/2017 9:49:52 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"1126","15825","AURAD2CA","2CA","1053 2CA Canberra","Canberra, ACT","10","
      ","en-us","AUS Eastern Standard Time","15825","1","0","9/7/2017 9:01:03 AM","Australian Capital Territory","AU","True","-35.308310","149.124095"
"113","2365","KVUE","KVUE","KVUE-AUS (ABC)","Austin, TX","-6","
      ","en-us","Central Standard Time","2365","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","2370","KEYE","KEYE","KEYE-AUS (CBS)","Austin, TX","-6","
      ","en-us","Central Standard Time","2370","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","2375","KXAN","KXAN","KXAN-AUS (NBC)","Austin, TX","-6","
      ","en-us","Central Standard Time","2375","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","2380","KTBC","KTBC","KTBC-AUS (FOX)","Austin, TX","-6","
      ","en-us","Central Standard Time","2380","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","6615","RADKLBJ","KLBJ","KLBJ-AM (Radio)","Austin, TX","-6","
      ","en-us","Central Standard Time","6615","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","7810","YNNAUS","
      ","Spectrum News Austin","Austin, TX","-6","
      ","en-us","Central Standard Time","7810","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","7875","RADKLQB","KLQB","104.3 La Que Buena","Austin, TX","-6","
      ","en-us","Central Standard Time","7875","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","7880","RADKUT","KUT","KUT 90.5","Austin, TX","-6","
      ","en-us","Central Standard Time","7880","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","7885","RADKTXX","KTXX","KTXX","Austin, TX","-6","
      ","en-us","Central Standard Time","7885","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"113","8845","KAKW","KAKW","Univision 62","Austin, TX","-6","
      ","en-us","Central Standard Time","8845","1","0","10/5/2016 10:58:36 AM","Austin, TX","US","True","30.268735","-97.745209"
"1132","9235","AURADABC971","
      ","97.1 ABC Coast FM","Brisbane, Australia","10","
      ","en-us","E. Australia Standard Time","9235","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11625","AURADABCSOUTHQUEENS","
      ","ABC Southern Queensland","Toowoomba, Queensland","10","
      ","en-us","E. Australia Standard Time","11625","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11630","AURADABCNWQUEENS","
      ","ABC North West Queensland","Mt. Isa, Queensland","10","
      ","en-us","E. Australia Standard Time","11630","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11635","AURADABCFARNORTHQUEENS","
      ","ABC Far North Queensland","Cairns, Queensland","10","
      ","en-us","E. Australia Standard Time","11635","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11640","AURADABCWESTQUEENS","
      ","ABC Western Queensland","Longreach, Queensland","10","
      ","en-us","E. Australia Standard Time","11640","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11865","AUMKYWIN","
      ","WIN TV Mackay","Mackay","10","
      ","en-us","E. Australia Standard Time","11865","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","11870","AURADABCTROPNORTH","
      ","ABC Tropical North FM","Mackay","10","
      ","en-us","E. Australia Standard Time","11870","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12050","AURADABCCAPRICORNIA","
      ","ABC Capricornia FM","Rockhampton","10","
      ","en-us","E. Australia Standard Time","12050","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12055","AUROKCH7","
      ","Channel 7 Rockhampton","Rockhampton","10","
      ","en-us","E. Australia Standard Time","12055","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12060","AUROKWIN","
      ","WIN TV Rockhampton","Rockhampton","10","
      ","en-us","E. Australia Standard Time","12060","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12175","AUOOL9","
      ","Channel 9 Gold Coast","Gold Coast","10","
      ","en-us","E. Australia Standard Time","12175","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12180","AUOOL10","
      ","Channel 10 Gold Coast","Gold Coast","10","
      ","en-us","E. Australia Standard Time","12180","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12185","AUOOLNBN","
      ","NBN Gold Coast","Gold Coast","10","
      ","en-us","E. Australia Standard Time","12185","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12215","AUMKYCH7","
      ","Channel 7 Mackay","Mackay","10","
      ","en-us","E. Australia Standard Time","12215","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12270","AUTWBWIN","
      ","WIN TV Toowoomba","Toowoomba","10","
      ","en-us","E. Australia Standard Time","12270","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12285","AUTSVWIN","
      ","WIN TV Townsville","Townsville","10","
      ","en-us","E. Australia Standard Time","12285","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12295","AURADABCNORTHQUEENS","
      ","ABC North Queensland","Townsville","10","
      ","en-us","E. Australia Standard Time","12295","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12335","AUISACROSS","
      ","Southern Cross Mt. Isa","Mt. Isa","10","
      ","en-us","E. Australia Standard Time","12335","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12345","AUCNSCH7","
      ","Channel 7 Cairns","Cairns","10","
      ","en-us","E. Australia Standard Time","12345","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12355","AUCNSWIN","
      ","WIN TV Cairns","Cairns","10","
      ","en-us","E. Australia Standard Time","12355","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12495","AUMBHWIN","
      ","WIN TV Maryborough","Maryborough","10","
      ","en-us","E. Australia Standard Time","12495","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","12505","AUMBHCH7","
      ","Channel 7 Maryborough","Maryborough","10","
      ","en-us","E. Australia Standard Time","12505","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13065","AUBSUWIN","
      ","WIN TV Mooloolaba","Mooloolaba","10","
      ","en-us","E. Australia Standard Time","13065","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13070","AURADABCWIDEBAY","
      ","ABC Wide Bay","Mooloolaba","10","
      ","en-us","E. Australia Standard Time","13070","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13090","AUMARCH7","
      ","Channel 7 Maroochydore","Maroochydore","10","
      ","en-us","AUS Eastern Standard Time","13090","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13095","AURADABCSUNCOAST","
      ","ABC Sunshine Coast FM","Maroochydore","10","
      ","en-us","E. Australia Standard Time","13095","1","0","10/5/2016 10:58:36 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13965","AUOOLCH7","
      ","Channel 7 Gold Coast","Gold Coast","10","
      ","en-us","AUS Eastern Standard Time","13965","1","0","11/16/2016 11:10:23 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","13970","AUTSVCH7","
      ","Channel 7 Townsville","Townsville","10","
      ","en-us","AUS Eastern Standard Time","13970","1","0","11/16/2016 11:16:24 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14420","AUMKY9","
      ","Nine Mackay","Mackay, QLD","10","
      ","en-us","E. Australia Standard Time","14420","1","0","1/30/2017 10:49:52 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14425","AUCNS9","
      ","9 Cairns","Cairns, QLD","10","
      ","en-us","E. Australia Standard Time","14425","1","0","1/30/2017 10:51:31 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14430","AUROK9","
      ","Nine Rockhampton","Rockhampton, QLD","10","
      ","en-us","E. Australia Standard Time","14430","1","0","1/30/2017 10:58:11 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14460","AUTSV9","
      ","Nine Townsville","Townsville, QLD","10","
      ","en-us","AUS Eastern Standard Time","14460","1","0","1/30/2017 11:21:41 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14465","AUMAR9","
      ","Nine Maroochydore","Maroochydore, QLD","10","
      ","en-us","AUS Eastern Standard Time","14465","1","0","1/30/2017 11:24:15 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","14960","AUTWB9","NINE","Nine Toowoomba","Toowoomba, QLD","10","
      ","en-us","AUS Eastern Standard Time","14960","1","0","3/9/2017 9:09:00 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16035","AURAD4BU","4BU","4BU classic hits 1332AM","Bundaberg, QLD","10","
      ","en-us","E. Australia Standard Time","16035","1","0","9/18/2017 10:19:04 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16040","AURAD4RUM","4RUM","Hitz FM 93.9","Bundaberg, QLD","10","
      ","en-us","E. Australia Standard Time","16040","1","0","9/18/2017 10:22:35 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16045","AURAD4CA","4CA","4CA 846 AM","Cairns, QLD","10","
      ","en-us","E. Australia Standard Time","16045","1","0","9/18/2017 10:28:00 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16050","AURAD4CCA","4CCA","Star 102.7 FM","Cairns, QLD","10","
      ","en-us","E. Australia Standard Time","16050","1","0","9/18/2017 10:32:20 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16055","AURAD4NNN","4NNN","Zinc 96.1","
      ","-5","
      ","en-us","E. Australia Standard Time","16055","1","0","9/18/2017 10:35:43 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16060","AURAD4MIX","4MIX","River 94.9 FM","Ipswich, QLD","10","
      ","en-us","E. Australia Standard Time","16060","1","0","9/18/2017 10:37:13 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16065","AURAD4MK","4MK","4MK 1026 AM","Makcay, QLD","10","
      ","en-us","E. Australia Standard Time","16065","1","0","9/18/2017 10:39:31 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16070","AURAD4MMK","4MMK","Star 101.9 FM","Mackay, QLD","10","
      ","en-us","E. Australia Standard Time","16070","1","0","9/18/2017 10:42:20 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16075","AURAD4CC","4CC","4CC","Gladstone, QLD","10","
      ","en-us","E. Australia Standard Time","16075","1","0","9/18/2017 10:51:32 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16080","AURAD4RO","4RO","990 AM 4RO","Rockhampton, QLD","10","
      ","en-us","E. Australia Standard Time","16080","1","0","9/18/2017 10:53:19 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16085","AURAD4MCY","4MCY","Hot 91.1 FM","Sunshine Coast, QLD","10","
      ","en-us","E. Australia Standard Time","16085","1","0","9/18/2017 10:56:06 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16090","AURAD4RGT","4RGT","Star 106.3 FM","Townsville, QLD","10","
      ","en-us","E. Australia Standard Time","16090","1","0","9/18/2017 10:59:41 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1132","16095","AURAD4RGR","4RGR","Power 100.7 FM","Townsville, QLD","10","
      ","en-us","E. Australia Standard Time","16095","1","0","9/18/2017 11:01:19 AM","Queensland Regional, Australia","AU","True","-22.055306","143.628014"
"1133","11615","AURADABCGIPPS","
      ","ABC Gippsland","Sale, Victoria","10","
      ","en-us","AUS Eastern Standard Time","11615","1","0","10/5/2016 10:58:36 AM","Victoria Regional, Australia","AU","True","-37.354306","144.764944"
"1133","11990","AUBXGWIN","
      ","WIN TV Bendigo","Bendigo","10","
      ","en-us","AUS Eastern Standard Time","11990","1","0","10/5/2016 10:58:36 AM","Victoria Regional, Australia","AU","True","-37.354306","144.764944"
"1133","11995","AURADABCCENTRALVIC","
      ","ABC Central Victoria FM","Bendigo","10","
      ","en-us","AUS Eastern Standard Time","11995","1","0","10/5/2016 10:58:36 AM","Victoria Regional, Australia","AU","True","-37.354306","144.764944"
"1133","12000","AURADABCBALLARAT","
      ","ABC Ballarat FM","Ballarat","10","
      ","en-us","AUS Eastern Standard Time","12000","1","0","10/5/2016 10:58:36 AM","Victoria Regional, Australia","AU","True","-37.354306","144.764944"
"1133","12005","AUBLTWIN","
      ","WIN TV Ballarat","Ballarat","10","
      ","en-us","AUS Eastern Standard Time","12005","1","0","10/5/2016 10:58:36 AM","Victoria Regional, Australia","AU","True","-37.354306","144.764944"
